V1,V2,weight
MonicaAparicioA,lopezescarre,19
LVerdad4,LuisFerCamachoV,19
siguemecuador,MarkWeisbrot,19
eduardoaguiles,melnicksergio,19
PepeAnt40087655,MyBolivia,19
eazuaje_x,NicolasMaduro,19
florcis_paredes,PABLOJIJON,19
proustmalone,pradnelluru,19
BenjaminNorton,RichardTrumka,19
federicoalves,RomayAraujo,19
josolvoi,senadornavarro,19
Mariela25321974,SoyRobRMX,19
Carlosdennisifi,VickyVillarruel,19
rsetzerc,VMOSN,19
Antizombies,yeidckol,19
MonicaAparicioA,Almagro_OEA2015,20
ggreenwald,Briant1,20
ggreenwald,Briant1,20
EduardoFleurent,CMonteroOficial,20
Gaby_Joy97,Conejito_4T,20
Alexand64216517,DiazCanelB,20
mafloresparra,elaltovive,20
SinCensuraCol,ELTIEMPO,20
dricajz,entrammbasaguas,20
VickyVillarruel,ertiocampora,20
soltaalcanario,evoespueblo,20
rivaldomoraes,evoespueblo,20
RamirezNb,evoespueblo,20
Alexand64216517,evoespueblo,20
Cleopatroll,evoespueblo,20
GiovannaZeball4,evoespueblo,20
DAVlD51,evoespueblo,20
GiovannaZeball4,evoespueblo,20
BoliviaGolpe,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
Libverd,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
DAVlD51,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
GiovannaZeball4,evoespueblo,20
rayleon1515,evoespueblo,20
GiovannaZeball4,evoespueblo,20
Libverd,evoespueblo,20
GiovannaZeball4,evoespueblo,20
williamjrd,evoespueblo,20
rayleon1515,evoespueblo,20
DiegodelBosqueV,evoespueblo,20
liderfiscal,evoespueblo,20
AnaLuci74786634,evoespueblo,20
Huitzitzilina,evoespueblo,20
RodasNicky,evoespueblo,20
AleLRoss198,Frankcuba2019,20
GiovannaZeball4,grupoeldeber,20
AmargaProgres,ierrejon,20
AmeliaRosa2020,Ivettelvarez5,20
AlexaDCuba,Ivettelvarez5,20
Guanerje1,LeoArgentina76,20
MonicaAparicioA,Leonjusticia25,20
Eltiotonysoy,lopezobrador_,20
rayleon1515,luribera30,20
elymoraleslapaz,piedadcordoba,20
andyjmons,RalitoDigital,20
Sudamericanax,RalitoDigital,20
WalterDossier,RoaJavier,20
MonicaAparicioA,TAMARA_SUJU,20
ecaleonard,teleSURtv,20
viktaslak,UNESECUADOR,20
hasc1965,_PerlaTapatia,21
Francis16893780,Alvisepf,21
pakomayoral,ArturoZaldivarL,21
CarmenEGonzale2,asociacionapae,21
arturogaseoso,crpandemonium,21
weredstar,elonmusk,21
weredstar,elonmusk,21
Jessica50502504,entrammbasaguas,21
CARITO_Bolivia,entrammbasaguas,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
De_Kerusa,evoespueblo,21
GiovannaZeball4,evoespueblo,21
DAVlD51,evoespueblo,21
DAVlD51,evoespueblo,21
DAVlD51,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
GiovannaZeball4,evoespueblo,21
DAVlD51,evoespueblo,21
rayleon1515,evoespueblo,21
tansolomonica,evoespueblo,21
FranzRBarriosG,evoespueblo,21
Gaby_Joy97,evoespueblo,21
AleSerrate,evoespueblo,21
rayleon1515,evoespueblo,21
DAVlD51,evoespueblo,21
NajeraCoral,evoespueblo,21
Pgm85,evoespueblo,21
FGeopolitico,evoespueblo,21
rayleon1515,evoespueblo,21
TheRusticFool,jacob_posts,21
DAVlD51,JeanineAnez,21
GiovannaZeball4,JeanineAnez,21
FabianRtuit,jimebanus,21
Jade60007519,julioastillero,21
haro_mirna,m_ebrard,21
RolMendoza,MargaWirkierman,21
Norielhc,Mision_Verdad,21
albynigga,mundofloresta,21
Adri88400282,NoticiasONU,21
AdrianaCcsVzla,PanAmPost_es,21
ChosenOfHylia,PoorlyAgedStuff,21
ChosenOfHylia,PoorlyAgedStuff,21
hoeg1,RutaKritica,21
marialuisalg1,T0SCANA_MX,21
carterforva,TheSpaniard14,21
Ro84444876,abogadosvenezu1,22
Juancin62884213,Almagro_OEA2015,22
BenjaminNorton,Almagro_OEA2015,22
GiovannaZeball4,carlosdmesag,22
LookClosely20,desde_1965,22
AliRubioGlez,DiazCanelB,22
AleLRoss198,DiazCanelB,22
RichardArcePeru,DraGonzalez,22
Rodri_Spifler,entrammbasaguas,22
GiovannaZeball4,ErbolDigital,22
Alenamf19,ESanchezcub,22
DAVlD51,evoespueblo,22
GiovannaZeball4,evoespueblo,22
GiovannaZeball4,evoespueblo,22
GiovannaZeball4,evoespueblo,22
DAVlD51,evoespueblo,22
GiovannaZeball4,evoespueblo,22
GiovannaZeball4,evoespueblo,22
GiovannaZeball4,evoespueblo,22
GiovannaZeball4,evoespueblo,22
GiovannaZeball4,evoespueblo,22
DAVlD51,evoespueblo,22
Mashi_Pablo,evoespueblo,22
rayleon1515,evoespueblo,22
rayleon1515,evoespueblo,22
rayleon1515,evoespueblo,22
smaciasr,evoespueblo,22
rayleon1515,evoespueblo,22
Haitianaute,evoespueblo,22
carlixpc,evoespueblo,22
vane_B591,evoespueblo,22
LitzyNaira,evoespueblo,22
MonicaAparicioA,FranzRBarriosG,22
miguel_casti23,JulioAchucarroR,22
mariasusana53,Luis73052841,22
carlosrod2801,memobarba,22
evagolinger,robvato,22
Guajiritasoy,SachaPelaiz,22
LuzMariaChavez1,yeidckol,22
YanetDCuba2020,AdasRguez,23
GiovannaZeball4,ArturoMurilloS,23
carlosklinsky,carlosdmesag,23
CaKoNicaragua,CarmenEGonzale2,23
AleSerrate,EvaCopa_Bol,23
edisonburbanoOK,evoespueblo,23
GiovannaZeball4,evoespueblo,23
DAVlD51,evoespueblo,23
BarrioDeLa12,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
DAVlD51,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
GiovannaZeball4,evoespueblo,23
monyc_sweet,evoespueblo,23
rayleon1515,evoespueblo,23
BenjaminNorton,evoespueblo,23
asaoyvino,evoespueblo,23
ForosTelecinco,evoespueblo,23
YaotlAltan,evoespueblo,23
MeraryLA1,evoespueblo,23
ArturoVliz,evoespueblo,23
a_pepona,evoespueblo,23
Jane30Luna,evoespueblo,23
BenjaminNorton,evoespueblo,23
SoyeLKammaro,fernandeznorona,23
pereiraraul59,filosofacubana,23
GerardLDonadoni,florcis_paredes,23
BenjaminNorton,hermanntertsch,23
GiovannaZeball4,JeanineAnez,23
Jolualfe,JeanineAnez,23
_Anunnery,jeremycorbyn,23
ElMaderense12,JLozanoA,23
NickyMarquez1,juanabalmedina,23
arturocazal,LaRazon_Bolivia,23
OsmelMY,MarinaRiveraQu1,23
1Carrera1,OVargas52,23
CatalinaM_MDQ,pabloduggan,23
RSDSuecia,pvillegas_tlSUR,23
ysbryd1,sahouraxo,23
GaSoRo2,SergioSarmiento,23
MonicaAparicioA,WaldoSanMartin1,23
alvincorrea,WalterDossier,23
Ronald1969HT,adryoliva_,24
FestivalChin,dayan_shalom,24
AleLRoss198,DiazCanelB,24
ALASDELALMARB,EdberdMolina,24
ugamig1,entrammbasaguas,24
AleLRoss198,ESanchezcub,24
GiovannaZeball4,evoespueblo,24
GiovannaZeball4,evoespueblo,24
GiovannaZeball4,evoespueblo,24
GiovannaZeball4,evoespueblo,24
NEORAM27,evoespueblo,24
La_Federala,evoespueblo,24
GiovannaZeball4,evoespueblo,24
GiovannaZeball4,evoespueblo,24
GiovannaZeball4,evoespueblo,24
GiovannaZeball4,evoespueblo,24
GiovannaZeball4,evoespueblo,24
DAVlD51,evoespueblo,24
GiovannaZeball4,evoespueblo,24
DAVlD51,evoespueblo,24
Zabayar,evoespueblo,24
CarlosO28859673,evoespueblo,24
FranzRBarriosG,evoespueblo,24
FGeopolitico,evoespueblo,24
Manu72803276,jorgeramosnews,24
MonicaAparicioA,LaRazon_Bolivia,24
JhonDosp,MV_Eng,24
CdlzSara,Opinion_Bolivia,24
MomoEdu,QuesaVerdadess,24
RoanaBuenavent1,RoaJavier,24
AleLRoss198,Roxana_51,24
VillordoMaria,SenadoArgentina,24
ALASDELALMARB,SinLinea_Mx,24
_whitneywebb,TulsiGabbard,24
Antizombies,yeidckol,24
Fabin62872291,ALASDELALMARB,25
loscaralb,BernieSanders,25
Julioce71000275,CarmenEGonzale2,25
MonicaAparicioA,Csanchezberzain,25
MonicaAparicioA,entrammbasaguas,25
alicfka,evoespueblo,25
GiovannaZeball4,evoespueblo,25
GiovannaZeball4,evoespueblo,25
CalvoRomuloSC,evoespueblo,25
GiovannaZeball4,evoespueblo,25
DAVlD51,evoespueblo,25
GiovannaZeball4,evoespueblo,25
GiovannaZeball4,evoespueblo,25
GiovannaZeball4,evoespueblo,25
GiovannaZeball4,evoespueblo,25
GiovannaZeball4,evoespueblo,25
GiovannaZeball4,evoespueblo,25
DAVlD51,evoespueblo,25
rayleon1515,evoespueblo,25
rayleon1515,evoespueblo,25
asaoyvino,evoespueblo,25
rayleon1515,evoespueblo,25
DAVlD51,evoespueblo,25
DAVlD51,evoespueblo,25
LeoArgentina76,evoespueblo,25
LibertadDoctora,evoespueblo,25
zoe220_110,jairrmbolsonaro,25
GiovannaZeball4,JeanineAnez,25
SoyGeorgeMx,JeanineAnez,25
StochasticsInc,jenarovillamil,25
StuardoJaime,marcoporchile,25
cafetalera0252,MaryhenJimenez,25
PedroAguilaP,yeidckol,25
ArianaAladin,AdamSmithFree,26
PabloEArceV,AleSerrate,26
Joseytrewq,alferdez,26
claudiaolazabal,BernieSanders,26
claudiaolazabal,BernieSanders,26
ghkoser,ChalecosAmarill,26
Alma65116769,DeZurdaTeam,26
AliRubioGlez,DiazCanelB,26
LauraUlloa_CUN,evoespueblo,26
DAVlD51,evoespueblo,26
ResidentePG,evoespueblo,26
GiovannaZeball4,evoespueblo,26
GiovannaZeball4,evoespueblo,26
GiovannaZeball4,evoespueblo,26
DAVlD51,evoespueblo,26
ForosTelecinco,evoespueblo,26
GiovannaZeball4,evoespueblo,26
GiovannaZeball4,evoespueblo,26
GiovannaZeball4,evoespueblo,26
Nel05339213,evoespueblo,26
hilary_yane,evoespueblo,26
NinaSchatzDJ,evoespueblo,26
DAVlD51,evoespueblo,26
SoyGeorgeMx,FelipeCalderon,26
ngelLedesma7,GuerreroCuba,26
CristinaCT33,KatuArkonada,26
AcerenzaEduardo,nachomdeo,26
irene20072012,okdiario,26
_whitneywebb,realnikohouse,26
julio71482596,rubengluengas,26
CarmenSanCarlos,vicpiedra,26
MonicaAparicioA,ansafje,27
VJemio,aristeguicnn,27
AngelCubaXCuba,DiazCanelB,27
Rita16013721,ErikaOSanoja,27
ManuelPolo650,evoespueblo,27
GiovannaZeball4,evoespueblo,27
GiovannaZeball4,evoespueblo,27
Edigo83,evoespueblo,27
GiovannaZeball4,evoespueblo,27
GiovannaZeball4,evoespueblo,27
GiovannaZeball4,evoespueblo,27
GiovannaZeball4,evoespueblo,27
GiovannaZeball4,evoespueblo,27
GiovannaZeball4,evoespueblo,27
GiovannaZeball4,evoespueblo,27
GiovannaZeball4,evoespueblo,27
rayleon1515,evoespueblo,27
rayleon1515,evoespueblo,27
FranzRBarriosG,evoespueblo,27
FranzRBarriosG,evoespueblo,27
Aleduca,evoespueblo,27
yolyhabanera,Joan151095,27
marialuisalg1,JPAlvarezGuedea,27
MonicaAparicioA,PrensaPEsquivel,27
Turco49058791,rafasolanoperez,27
Candylejas26,soyfdelrincon,27
jessbutron,tjarer,27
MonicaAparicioA,twittterologo,27
Antonio78158191,VicenteFoxQue,27
rofmendez_rod,yosoylocke,27
Regia_Alexandra,AgenteChairo,28
DrIlIlIlIilIll1,AgenteChairo,28
CarmenEGonzale2,AntonGomezReino,28
michaelcdeibert,AOC,28
Jacquejonesblue,dancohen3000,28
DAVlD51,evoespueblo,28
chiong_allan,evoespueblo,28
GiovannaZeball4,evoespueblo,28
DAVlD51,evoespueblo,28
GiovannaZeball4,evoespueblo,28
DAVlD51,evoespueblo,28
GiovannaZeball4,evoespueblo,28
GiovannaZeball4,evoespueblo,28
MateoMurdockBo,evoespueblo,28
GiovannaZeball4,evoespueblo,28
GiovannaZeball4,evoespueblo,28
rayleon1515,evoespueblo,28
KarlyTintalle,evoespueblo,28
rayleon1515,evoespueblo,28
ZetaMatkovic,evoespueblo,28
rayleon1515,evoespueblo,28
CafardoMiguel,evoespueblo,28
BoliviaDijoNo19,evoespueblo,28
IzRepublicana,IUInternacional,28
NEORAM27,LaDivinaDiva,28
MariaesPueblo,LaRazon_Bolivia,28
rrichardhh,pipeparral,28
GoodKidNapCity,progressvoice,28
Nygma7677,ReporteYa,28
JSPalaciosG,RudyGiuliani,28
NEORAM27,Siempretuyob,28
BenjaminNorton,XRebellionUK,28
BenjaminNorton,XRebellionUK,28
Rey_Fifi,yeidckol,28
MonicaAparicioA,AleSerrate,29
carloselmagno,BernieSanders,29
GiovannaZeball4,evoespueblo,29
GiovannaZeball4,evoespueblo,29
rayleon1515,evoespueblo,29
rayleon1515,evoespueblo,29
FranzRBarriosG,evoespueblo,29
tansolomonica,evoespueblo,29
PeKa2016,evoespueblo,29
rayleon1515,evoespueblo,29
tolylicinho,GlodeJo07,29
OmarRam45456071,GuerreroCuba,29
David10070552,KatuArkonada,29
GerardLDonadoni,PABLOJIJON,29
ErwinBazanG,SDoriaMedina,29
carmen_mmxm,yeidckol,29
_estefanyv,clonazepunkk,30
BettyCRodri,CubaEsen,30
AleLRoss198,DiazCanelB,30
GiovannaZeball4,evoespueblo,30
GiovannaZeball4,evoespueblo,30
GiovannaZeball4,evoespueblo,30
GiovannaZeball4,evoespueblo,30
clavijo_felix,evoespueblo,30
ALatinaDPie,evoespueblo,30
GiovannaZeball4,evoespueblo,30
DAVlD51,evoespueblo,30
GiovannaZeball4,evoespueblo,30
rayleon1515,evoespueblo,30
EruDruida,evoespueblo,30
rayleon1515,evoespueblo,30
tono_1481,evoespueblo,30
davidgomez_red,evoespueblo,30
Vicente73977721,evoespueblo,30
BSandoicchi,evoespueblo,30
mairaal31376773,hipergorila,30
marialuisalg1,JPAlvarezGuedea,30
Asmodaeus666,mario_delgado,30
DAVIDCESAR3,Rossymb9,30
astolph00,vicpiedra,30
AnitaValle70,AristeguiOnline,31
LatAmFr,belexrdz,31
entrammbasaguas,CarmenEGonzale2,31
Oscarcs01319118,Declaracion,31
GiovannaZeball4,evoespueblo,31
GiovannaZeball4,evoespueblo,31
DAVlD51,evoespueblo,31
GiovannaZeball4,evoespueblo,31
GiovannaZeball4,evoespueblo,31
GiovannaZeball4,evoespueblo,31
GiovannaZeball4,evoespueblo,31
GiovannaZeball4,evoespueblo,31
DAVlD51,evoespueblo,31
rayleon1515,evoespueblo,31
rayleon1515,evoespueblo,31
rodriguinfdz,evoespueblo,31
rayleon1515,evoespueblo,31
rayleon1515,evoespueblo,31
AleFerruzcaL,JLozanoA,31
castrocalo,Larissacostas,31
MariaAl51003225,leopoldolopez,31
hoeg1,MariaCarrascoA1,31
JorgeRodolfoDe1,MariettoPonce,31
mickym_69,RamiroMontesA,31
MonicaAparicioA,symyta,31
BenjaminNorton,WHAAsstSecty,31
YanetDCuba2020,AdasRguez,32
candyriot_,AP,32
candyriot_,AP,32
BenjaminNorton,Canal_BoliviaTV,32
CarmenEGonzale2,entrammbasaguas,32
GiovannaZeball4,evoespueblo,32
GiovannaZeball4,evoespueblo,32
GiovannaZeball4,evoespueblo,32
GiovannaZeball4,evoespueblo,32
GiovannaZeball4,evoespueblo,32
GiovannaZeball4,evoespueblo,32
GiovannaZeball4,evoespueblo,32
DAVlD51,evoespueblo,32
GiovannaZeball4,evoespueblo,32
GiovannaZeball4,evoespueblo,32
rayleon1515,evoespueblo,32
GiovannaZeball4,evoespueblo,32
anavibibi,evoespueblo,32
MeraryLA1,evoespueblo,32
JoseGreGomez,Gbastidas,32
AlanRMacLeod,thenation,32
NEORAM27,Venelibre23,32
Cheo500,CarlosAMontaner,33
Belindaqd_,CIDH,33
LorenaGuzman_,entrammbasaguas,33
dNoirLor,ErikaOSanoja,33
Juancin62884213,evoespueblo,33
GiovannaZeball4,evoespueblo,33
GiovannaZeball4,evoespueblo,33
GiovannaZeball4,evoespueblo,33
rayleon1515,evoespueblo,33
JulyNalin,evoespueblo,33
keiny7,evoespueblo,33
KORTAZAR,evoespueblo,33
JoTaBu1,hipergorila,33
Camelia82642553,ivanmarulanda,33
kevinmcashman,JhanisseVDaza,33
mijamart88,JohnMAckerman,33
Antonio10146,lacamachis,33
mily_mary78,Mippcivzla,33
ivanushkaushka,moncewey,33
MdBrigett,Pitufogrunion_,33
GustavoCabell13,abc_es,34
dpiloncita,CRISTIANAORTIZ1,34
FandeVoltaire,Desdemona_jna,34
AngelRCuba,DiazCanelB,34
GiovannaZeball4,evoespueblo,34
GiovannaZeball4,evoespueblo,34
GiovannaZeball4,evoespueblo,34
DAVlD51,evoespueblo,34
GiovannaZeball4,evoespueblo,34
Ara_SCOm,evoespueblo,34
Pamussamel,evoespueblo,34
Anapr05176666,evoespueblo,34
letimakeupmaven,Ross_Greer,34
GuajiroCub89,evoespueblo,35
GiovannaZeball4,evoespueblo,35
GiovannaZeball4,evoespueblo,35
GiovannaZeball4,evoespueblo,35
GiovannaZeball4,evoespueblo,35
GiovannaZeball4,evoespueblo,35
rayleon1515,evoespueblo,35
AleSerrate,evoespueblo,35
yojendris,evoespueblo,35
marceloCena,evoespueblo,35
PABLOJIJON,florcis_paredes,35
TheIslaBrown,IlhanMN,35
yrascen69,JeanineAnez,35
yrascen69,JeanineAnez,35
casanovastuder,jorgeerrazuriz,35
BlancaLopezC_,MashiRafael,35
_whitneywebb,TulsiGabbard,35
yelmarneo,Daniela77912741,36
GiovannaZeball4,evoespueblo,36
DAVlD51,evoespueblo,36
rayleon1515,evoespueblo,36
yrascen69,JeanineAnez,36
_ASLO_,jotaalonso,36
BenjaminNorton,KontraInfo,36
DaniChapaca,PatriotRaccoon,36
TommiAnacaratte,SpaccesiAgustin,36
yesthatCarlo,BernieSanders,37
PoetaCaminate,ChalecosAmarill,37
holakaren666,evoespueblo,37
EnmanuelGuerr19,evoespueblo,37
GiovannaZeball4,evoespueblo,37
GiovannaZeball4,evoespueblo,37
VanessaBolivia,evoespueblo,37
TeamDoctor9,evoespueblo,37
AleSerrate,evoespueblo,37
Ceci_zrt,evoespueblo,37
vitorello25,quehorrorlais,37
cvgvil,AlexAnfruns,38
ActualKahuna,AP,38
Enrique95161397,evoespueblo,38
GiovannaZeball4,evoespueblo,38
GiovannaZeball4,evoespueblo,38
GiovannaZeball4,evoespueblo,38
Libverd,evoespueblo,38
FranzRBarriosG,evoespueblo,38
Kolaios76,HelenaVillarRT,38
Kolaios76,HelenaVillarRT,38
mario310561,Mippcivzla,38
OVargas52,qiaocollective,38
jcy126kerubin,adrifadi,39
lopez_cristhia,evoespueblo,39
macamposr52,evoespueblo,39
GiovannaZeball4,evoespueblo,39
KarlyTintalle,evoespueblo,39
GiovannaZeball4,evoespueblo,39
BoliviaGolpe,evoespueblo,39
MichelFR7,evoespueblo,39
Romanz1999,m_ebrard,39
ShahidForChange,theintercept,39
AlanRMacLeod,BenjaminNorton,40
AmadorSoyLey,CarmenAColeman,40
DiCastilloB,DeZurdaTeam,40
carmen_mmxm,dicesmx,40
CubanoAPie2,evoespueblo,40
DAVlD51,evoespueblo,40
DAVlD51,evoespueblo,40
rayleon1515,evoespueblo,40
MarinaRiveraQu1,evoespueblo,40
DrIlIlIlIilIll1,evoespueblo,40
DAVlD51,evoespueblo,41
GiovannaZeball4,evoespueblo,41
KarlyTintalle,evoespueblo,41
RealOniria,GFrondizi,41
kelylerma54,hipergorila,41
DrIlIlIlIilIll1,_PerlaTapatia,42
Rovelasco4,CNNEE,42
rayleon1515,evoespueblo,42
YaotlAltan,evoespueblo,42
AleSerrate,evoespueblo,42
Vicente73977721,evoespueblo,42
SilviaSanz_,gabrielrufian,42
BenjaminNorton,harriet1marsden,42
zuricht94,TAMARA_SUJU,42
telmamelo17,zfabrogmailcom,42
DAVlD51,evoespueblo,43
alekandus,evoespueblo,43
gabricm21,evoespueblo,43
CarmenEGonzale2,FlashDigital_es,43
ICETOY,FranciscoFlora3,43
DAVlD51,evoespueblo,44
rayleon1515,evoespueblo,44
GiovannaZeball4,evoespueblo,44
AleSerrate,evoespueblo,44
BoliviaDijoNo19,evoespueblo,44
sixtollorenty07,evoespueblo,44
MonicaAparicioA,GiuseppeNoc,44
_PerlaTapatia,jmcevoy_2,44
_PerlaTapatia,jmcevoy_2,44
BenjaminNorton,KenRoth,44
BenjaminNorton,KenRoth,44
Jffloress,NoFear21F,44
LuzMariaChavez1,OmarKaptain,44
BenjaminNorton,SecPompeo,44
LesKari96,AOC,45
PalabrasdePepe,evoespueblo,45
GiovannaZeball4,evoespueblo,45
GiovannaZeball4,evoespueblo,45
GiovannaZeball4,evoespueblo,45
MiguelFontan,contrapuntovzla,46
GiovannaZeball4,evoespueblo,46
avesol_,evoespueblo,46
gabrielamolinam,beltrandelrio,47
DAVlD51,evoespueblo,47
BenjaminNorton,nytimes,47
LupeCarpio1,evagolinger,48
FranzRBarriosG,evoespueblo,48
marceloCena,indio_nica,48
FredRamirez20,jorgeramosnews,48
RanferiDe,evoespueblo,49
AleSerrate,evoespueblo,49
BenjaminNorton,KenRoth,49
Damiana_Estevz,MarinaRiveraQu1,49
BenjaminNorton,nytimes,49
IsraelHFG,teleSURtv,49
Fte_Allendista,Almagro_OEA2015,50
DAVlD51,evoespueblo,50
GiovannaZeball4,evoespueblo,50
FelipeGarciaBe8,evoespueblo,50
chairita4T,KatuArkonada,50
lauferlaw,TulsiGabbard,50
topirisgd,tumbaburross,50
BenjaminNorton,Almagro_OEA2015,51
Rem2Go,AOC,51
Rem2Go,AOC,51
EdgardoCanu,evoespueblo,51
Candylejas26,evoespueblo,51
LaraLarajimena,JeanineAnez,51
DAVlD51,evoespueblo,52
Roxana_51,evoespueblo,52
BenjaminNorton,HRF,52
lauferlaw,IlhanMN,52
BenjaminNorton,JulianMaciasT,52
BenjaminNorton,JulianMaciasT,52
BenjaminNorton,Policy,52
Lerma1Nieto,evoespueblo,53
PetraSchur,existentialcoms,53
Asmodaeus666,JeanineAnez,53
PetraSchur,OVargas52,53
Bel_Belu_Calle,cristiancrespoj,54
violetafloria,nachomdeo,54
gabriel59287467,SachaLlorenti,54
PCL_1991,SkolSwank,54
DickarNunez,Csanchezberzain,55
GiovannaZeball4,evoespueblo,55
AleLRoss198,evoespueblo,55
adrifadi,evoespueblo,55
AiltonBenedito,Miltonneves,55
BenjaminNorton,WHAAsstSecty,55
0Calamity,Andrew_Adonis,56
Jokeraton,BluRadioCo,56
BenjaminNorton,Canal_BoliviaTV,56
GiovannaZeball4,evoespueblo,56
NEORAM27,JeanineAnez,56
Rufer20,TDN_NOTICIAS,56
JebSprague,VP45,56
AleLRoss198,DeZurdaTeam,57
GiovannaZeball4,evoespueblo,57
mayamayas,evoespueblo,57
duarte_jise,evoespueblo,57
AXL__tw,evoespueblo,57
CultOfSignal,sexyfacts4u,57
LolaVid,Alinarubio30,58
yaciramendoza,ArturoMurilloS,58
AleLRoss198,BrunoRguezP,58
marceloCena,indio_nica,58
mdelcVolveremos,kikin_espinoza,58
DAVlD51,LuchoXBolivia,58
BenjaminNorton,socialistboomer,58
AleSerrate,evoespueblo,60
mariabages1,hectormeran,60
CarmenEGonzale2,PODEMOS,60
pacopanto,yeidckol,60
GiovannaZeball4,evoespueblo,61
AnitaZenOk,evoespueblo,61
Armando_Frias_,evoespueblo,61
MiliSanchez57,evoespueblo,61
Vicente73977721,BrunoRguezP,62
Enlightenment4S,IlhanMN,62
hectorhcx,vox_es,62
XimenaE36716367,evoespueblo,63
BenjaminNorton,nytopinion,63
bintfilm,AOC,64
IanBrettCooper,AP,64
IanBrettCooper,AP,64
AleSerrate,evoespueblo,64
LeoArgentina76,evoespueblo,64
AmalCandanguera,evoespueblo,64
4ndr3wP,SmutCollecter,64
NessaCuellar,CIDH,66
NEORAM27,evoespueblo,66
SocCivilMx,gibranrr,67
rigss56,evoespueblo,68
RaquelAlgaranaz,paulocoelho,68
iliketeslas,elonmusk,69
AleFerruzcaL,evoespueblo,69
bta_Demian,m_ebrard,69
jhin_ramirez,teleSURtv,69
bereaguilarv,beltrandelrio,72
DAVlD51,evoespueblo,72
MaxBlumenthal,sarahleah1,72
myriligmez21,tutoquiroga,72
mgonzalezsanz,evoespueblo,73
DAVlD51,evoespueblo,73
BenjaminNorton,Canal_BoliviaTV,74
BenjaminNorton,ChrisMurphyCT,74
BenjaminNorton,Almagro_OEA2015,75
Mendiolea_chef,CarlosLoret,75
BenjaminNorton,business,76
BenjaminNorton,nytopinion,76
hermanntertsch,gabrielrufian,77
PeKa2016,evoespueblo,78
Vicente73977721,evoespueblo,79
LiuRamrez1,evoespueblo,82
ErikaOSanoja,evoespueblo,84
Cadete1992_,evoespueblo,84
DAVlD51,evoespueblo,85
Correctivo3,OficialFrenaaa,85
rayleon1515,evoespueblo,86
Adolfo_MorenoS,historyofarmani,86
Marcoinsc,TAMARA_SUJU,86
UntojaWira,GloriaAlvarez85,87
hugobalderrama,evoespueblo,88
BenjaminNorton,OEA_parlamentos,88
BenjaminNorton,SecPompeo,88
BenjaminNorton,OAS_official,91
FaviolaMalaga,JoseMedalva,92
PeKa2016,Almagro_OEA2015,95
ErikaOSanoja,evoespueblo,95
BenjaminNorton,OAS_official,95
JJose1407,evoespueblo,96
amandadavilat,evoespueblo,97
asaoyvino,evoespueblo,97
_PerlaTapatia,FelipeCalderon,97
BenjaminNorton,piedadcordoba,97
marcoantelor,evoespueblo,100
NEORAM27,evoespueblo,100
BenjaminNorton,KenRoth,100
aaronjmate,ZeeshanAleem,102
JhonnyNicaragua,evoespueblo,105
BenjaminNorton,evoespueblo,107
BenjaminNorton,evoespueblo,107
AleSerrate,evoespueblo,108
BenjaminNorton,KenRoth,113
BenjaminNorton,KenRoth,113
SalvadorEv,riosmauricio,115
BenjaminNorton,AFP,117
BenjaminNorton,AFP,117
FranzRBarriosG,evoespueblo,117
berkowitztorrez,evoespueblo,117
AspasiaDeMilet,BerthisBonita,118
cm620,InfoNodal,119
BenjaminNorton,Canal_BoliviaTV,121
BenjaminNorton,Canal_BoliviaTV,121
BenjaminNorton,Canal_BoliviaTV,123
BenjaminNorton,Canal_BoliviaTV,123
nezarock29,dipjm,127
DAVlD51,evoespueblo,127
alonso_barza,PMigoya,127
WaldoAlbarracin,evoespueblo,130
